stack@red:~/devstack$ cd /opt/stack/glance; /opt/stack/glance/bin/glance-api --c onfig-file=/etc/glance/glance-api.conf || touch "/opt/stack/status/stack/g-api.f ailure"
2013-07-25 00:56:15.831 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8_esperanto_ci', u'utf8', 209L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.831 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8_hungarian_ci', u'utf8', 210L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.831 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8_sinhala_ci', u'utf8', 211L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.831 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8_general_mysql500_ci', u'utf8', 223L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.831 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_general_ci', u'ucs2', 35L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.831 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_bin', u'ucs2', 90L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.831 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_unicode_ci', u'ucs2', 128L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.832 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_icelandic_ci', u'ucs2', 129L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.832 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_latvian_ci', u'ucs2', 130L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.832 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_romanian_ci', u'ucs2', 131L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.832 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_slovenian_ci', u'ucs2', 132L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.832 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_polish_ci', u'ucs2', 133L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.832 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_estonian_ci', u'ucs2', 134L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.832 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_spanish_ci', u'ucs2', 135L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.833 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_swedish_ci', u'ucs2', 136L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.833 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_turkish_ci', u'ucs2', 137L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.833 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_czech_ci', u'ucs2', 138L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.833 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_danish_ci', u'ucs2', 139L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.833 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_lithuanian_ci', u'ucs2', 140L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.833 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_slovak_ci', u'ucs2', 141L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.833 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_spanish2_ci', u'ucs2', 142L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.834 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_roman_ci', u'ucs2', 143L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.834 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_persian_ci', u'ucs2', 144L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.834 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_esperanto_ci', u'ucs2', 145L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.834 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_hungarian_ci', u'ucs2', 146L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.834 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_sinhala_ci', u'ucs2', 147L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.834 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'ucs2_general_mysql500_ci', u'ucs2', 159L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.834 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp866_general_ci', u'cp866', 36L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.835 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp866_bin', u'cp866', 68L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.835 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'keybcs2_general_ci', u'keybcs2', 37L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.835 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'keybcs2_bin', u'keybcs2', 73L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.835 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'macce_general_ci', u'macce', 38L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.835 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'macce_bin', u'macce', 43L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.835 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'macroman_general_ci', u'macroman', 39L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.836 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'macroman_bin', u'macroman', 53L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.836 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp852_general_ci', u'cp852', 40L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.836 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp852_bin', u'cp852', 81L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.836 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'latin7_estonian_cs', u'latin7', 20L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.836 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'latin7_general_ci', u'latin7', 41L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.836 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'latin7_general_cs', u'latin7', 42L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.836 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'latin7_bin', u'latin7', 79L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.837 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_general_ci', u'utf8mb4', 45L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.837 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_bin', u'utf8mb4', 46L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.837 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_unicode_ci', u'utf8mb4', 224L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.837 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_icelandic_ci', u'utf8mb4', 225L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.837 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_latvian_ci', u'utf8mb4', 226L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.837 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_romanian_ci', u'utf8mb4', 227L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.837 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_slovenian_ci', u'utf8mb4', 228L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.838 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_polish_ci', u'utf8mb4', 229L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.838 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_estonian_ci', u'utf8mb4', 230L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.838 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_spanish_ci', u'utf8mb4', 231L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.838 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_swedish_ci', u'utf8mb4', 232L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.838 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_turkish_ci', u'utf8mb4', 233L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.838 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_czech_ci', u'utf8mb4', 234L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.838 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_danish_ci', u'utf8mb4', 235L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.839 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_lithuanian_ci', u'utf8mb4', 236L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.839 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_slovak_ci', u'utf8mb4', 237L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.839 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_spanish2_ci', u'utf8mb4', 238L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.839 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_roman_ci', u'utf8mb4', 239L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.839 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_persian_ci', u'utf8mb4', 240L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.839 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_esperanto_ci', u'utf8mb4', 241L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.839 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_hungarian_ci', u'utf8mb4', 242L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.839 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf8mb4_sinhala_ci', u'utf8mb4', 243L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.840 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp1251_bulgarian_ci', u'cp1251', 14L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.840 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp1251_ukrainian_ci', u'cp1251', 23L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.840 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp1251_bin', u'cp1251', 50L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.840 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp1251_general_ci', u'cp1251', 51L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.840 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp1251_general_cs', u'cp1251', 52L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.840 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_general_ci', u'utf16', 54L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.840 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_bin', u'utf16', 55L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.840 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_unicode_ci', u'utf16', 101L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.840 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_icelandic_ci', u'utf16', 102L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.840 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_latvian_ci', u'utf16', 103L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.841 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_romanian_ci', u'utf16', 104L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.841 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_slovenian_ci', u'utf16', 105L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.841 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_polish_ci', u'utf16', 106L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.841 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_estonian_ci', u'utf16', 107L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.841 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_spanish_ci', u'utf16', 108L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.841 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_swedish_ci', u'utf16', 109L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.841 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_turkish_ci', u'utf16', 110L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.841 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_czech_ci', u'utf16', 111L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.841 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_danish_ci', u'utf16', 112L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.842 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_lithuanian_ci', u'utf16', 113L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.842 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_slovak_ci', u'utf16', 114L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.842 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_spanish2_ci', u'utf16', 115L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.842 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_roman_ci', u'utf16', 116L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.842 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_persian_ci', u'utf16', 117L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.842 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_esperanto_ci', u'utf16', 118L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.842 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_hungarian_ci', u'utf16', 119L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.842 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf16_sinhala_ci', u'utf16', 120L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.842 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp1256_general_ci', u'cp1256', 57L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.843 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp1256_bin', u'cp1256', 67L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.843 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp1257_lithuanian_ci', u'cp1257', 29L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.843 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp1257_bin', u'cp1257', 58L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.843 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'cp1257_general_ci', u'cp1257', 59L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.843 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_general_ci', u'utf32', 60L, u'Yes', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.843 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_bin', u'utf32', 61L, u'', u'Yes', 1L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.843 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_unicode_ci', u'utf32', 160L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.843 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_icelandic_ci', u'utf32', 161L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.843 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_latvian_ci', u'utf32', 162L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.844 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_romanian_ci', u'utf32', 163L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.844 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_slovenian_ci', u'utf32', 164L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.844 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_polish_ci', u'utf32', 165L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.844 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_estonian_ci', u'utf32', 166L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.844 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_spanish_ci', u'utf32', 167L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.844 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_swedish_ci', u'utf32', 168L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.844 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_turkish_ci', u'utf32', 169L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.844 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_czech_ci', u'utf32', 170L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.844 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_danish_ci', u'utf32', 171L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.844 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_lithuanian_ci', u'utf32', 172L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
2013-07-25 00:56:15.845 26922 DEBUG sqlalchemy.engine.base.Engine [-] Row (u'utf32_slovak_ci', u'utf32', 173L, u'', u'Yes', 8L) process_rows /usr/local/lib/python2.7/dist-packages/sqlalchemy/engine/base.py:3193
